Date,ScreenName,UserID,TweetID,Text,year,month
2019-03-31 21:58:32,BioinformaticsB,343405125,1112474282779725824,Inferring HIV1 transmission networks and sources of epidemic spread in Africa with deepsequence phylogenetic analysis.: To prevent new infections with human immunodeficiency virus type 1 HIV1 in subSaharan Africa UNAIDS recommends targeting interventions… https://t.co/KQfejNB5P3,2019,03
2019-03-31 21:57:48,gwardis,75106154,1112474097047535618,Fish slime: An untapped source of potential new antibiotics https://t.co/5Ee40scU1P #scichat #biofilm #antibiotics,2019,03
2019-03-31 21:55:04,DamCou,215335757,1112473410570014720,"Human beings love stories, but even true stories are lies. Science works because it doesn't fall for the pitch, it doesn't believe in fairytales, because it picks at the yarn until it unravels. Reductionism is your friend. Visions are your enemies. The truth is messy and boring.",2019,03
2019-03-31 21:43:50,strnr,20444825,1112470582489157641,As it should be. https://t.co/JcXqInjbLl,2019,03
2019-03-31 21:43:44,BossK_Cream,55379681,1112470556752969729,He performing now lol that’s too cute https://t.co/KkYS1gYCqG,2019,03
2019-03-31 21:43:01,DemetriPerdikis,35728314,1112470376662159360,The latest Strategy &amp; Care! https://t.co/UO8zX2C0KF Thanks to @BrazielJamar @ianbrodie @sim010101 #marketing #investigación,2019,03
2019-03-31 21:41:15,paulblaser,14846380,1112469934750224385,How can policy keep up with AI advances? https://t.co/QiZssCCFJP,2019,03
2019-03-31 21:41:01,aDNA_papers,2374920458,1112469876621234176,Tracking microbial evolution in the human gut using Hi-C https://t.co/UMmkZsegAa,2019,03
2019-03-31 21:41:01,aDNA_papers,2374920458,1112469875480367104,Opposing contributions of GABAergic and glutamatergic ventral pallidal neurons to motivational behaviours https://t.co/Rhauf3NfKp,2019,03
2019-03-31 21:40:47,paulblaser,14846380,1112469815690780678,The Matrix Code Came from Sushi Recipes https://t.co/nAbZ7aTvfI,2019,03
2019-03-31 21:40:19,pvanheus,33854287,1112469698082471940,Awesome little tweet-orial on TB and drug resistance. https://t.co/nLL6HQyYVM,2019,03
2019-03-31 21:30:00,PGCgenetics,821714786144677888,1112467101573218304,"What do we know about #addiction in the US? Important report from the US Surgeon General on Alcohol, Drugs and Health. https://t.co/JMKjEWHs7n  #AlcoholUseDisorder #SubstanceUseDisorder",2019,03
2019-03-31 21:29:58,DamCou,215335757,1112467095470645248,"I thought I had been pissing my life away arguing with Marxists on Twitter earlier on, but I have mutuals doing Conservative Party leadership race kremlinology and critiquing the ""Common Market 2.0"" proposal.",2019,03
2019-03-31 21:29:15,jfmclaughlin92,3290762269,1112466912074698752,"Magma chamber. Sodalite, agate chips, wood, and lava rocks. $15 + shipping https://t.co/ZaQIZwS6jd",2019,03
2019-03-31 21:28:50,sjackman,8779352,1112466809653874689,My phone autocorrects “the sea” to “the SRA”. Not a good sign.,2019,03
2019-03-31 21:28:45,aefrieden,276769468,1112466787520655360,@PhilippBayer What plants are you working in?  I am now working in plants and am fully enjoying the fun of getting human tools to work on plants 🤣😂😅😥,2019,03
2019-03-31 21:26:26,jfmclaughlin92,3290762269,1112466206206889984,"Jupiter with Io, Callisto, Europa, and Ganymede. Agate, tiger's eye, sodalite, and howlite. $20 + shipping. https://t.co/t3EFHG7BoB",2019,03
2019-03-31 21:22:57,DamCou,215335757,1112465329739968514,"Race relations in this country have changed so much for the better in so many ways over years, yet this ancient malignancy has metastasized over months. And the representatives of *the* supposedly ""anti-racist"" party keep taking the whip and paying their subs and propping it up.",2019,03
2019-03-31 21:13:51,GenomeNathan,543876839,1112463039314513920,"Genomics pushes envelopes, figurative...and real.Join @laurahercher &amp; me, to mull.the murk of diabetes risk (and Alzheimer etiology).why mammoth-mouse zombie cells (and Open Access) matter.the hair &amp; heirlooms that herald a Sequencing-of-Things futurehttps://t.co/X4y8rwsKv8 https://t.co/dUQAnhRFep",2019,03
2019-03-31 21:07:01,HorizonGenomics,2303351288,1112461318349639682,Planning out your itinerary for AACR tomorrow? Register now for our Spotlight Theater talk at #AACR19!  https://t.co/a3DrOVWmva https://t.co/zI8fpqhPps,2019,03
2019-03-31 21:05:56,Rayili,67728319,1112461047812800513,When people talk about shows/movies that make them cry and I'm literally like.... where do I even start https://t.co/Ak0JH5t4i2,2019,03
2019-03-31 21:05:33,MoKrobial,2898969991,1112460949032714241,"Did a gel extraction to try and clean up a sample and feeling MAD amazed by @DanaLCarper who did approx 8,000,000 of these. 🧬🧬🧬#microbiology #genomics #damngirl #phdlife https://t.co/WbWcJYguo2",2019,03
2019-03-31 20:59:59,nanopore,37732219,1112459549989093377,"'Compared with the SVs identified from high-depth short-read data, we observed that the vast majority (93–95%) of SVs found in the long-read data were unique and that long-read-specific SVs exhibited distinct features' Gong et al, 2018: https://t.co/OPpU31vhps #AACR19 https://t.co/vG0H3WJBSM",2019,03
2019-03-31 20:53:02,FertigLab,3696565696,1112457801220218880,Yay for transfer learning!!!!! https://t.co/rdAa7tcpy1,2019,03
2019-03-31 20:52:52,london_lab,4437212549,1112457756286566400,Couldn’t have happened without the groundbreaking work by @kevansf,2019,03
2019-03-31 20:51:42,london_lab,4437212549,1112457463691907074,Amazing story on AMG510 the first covalent compound for KRasG12C to go into the clinic! #AACR19,2019,03
2019-03-31 20:49:56,imarmean,4850489009,1112457019213185026,@Pejminister Thanks for the update!,2019,03
2019-03-31 20:49:54,ewanbirney,183548902,1112457012217036800,I bet all this will have odd effects on geo politics as well ...,2019,03
